billing_class	description	billing_code_type	reporting_entity_name	billing_code_type_version	negotiated_type	reporting_entity_type	name	last_updated_on	expiration_date	npi	billing_code	tin_ein	negotiated_rate	negotiation_arrangement	service_code	version	additional_informationinstitutional		RC	Centene Management Company LLC	2022	negotiated	Third Party Administrator		2022-07-27	9999-12-31	12	0023	421733324	57.13	ffs	12	1.0.0	4BB21
professional	IMM ADMN SARSCOV2 30MCG/0.3ML TRIS-SUCROSE BST	HCPCS	Centene Management Company LLC	2022	negotiated	Third Party Administrator	ADM SARSCV2 30MCG TRS-SUCR B	2022-07-27	9999-12-31	11	0054A	953812774	137.71	ffs	11	1.0.0	
professional	IMM ADMN SARSCOV2 30MCG/0.3ML TRIS-SUCROSE BST	HCPCS	Centene Management Company LLC	2022	negotiated	Third Party Administrator	ADM SARSCV2 30MCG TRS-SUCR B	2022-07-27	9999-12-31	11	0054A	954368744	137.71	ffs	11	1.0.0	
professional	IMM ADMN SARSCOV2 30MCG/0.3ML TRIS-SUCROSE BST	HCPCS	Centene Management Company LLC	2022	negotiated	Third Party Administrator	ADM SARSCV2 30MCG TRS-SUCR B	2022-07-27	9999-12-31	11	0054A	954542847	137.71	ffs	11	1.0.0	
professional	IMM ADMN SARSCOV2 30MCG/0.3ML TRIS-SUCROSE BST	HCPCS	Centene Management Company LLC	2022	negotiated	Third Party Administrator	ADM SARSCV2 30MCG TRS-SUCR B	2022-07-27	9999-12-31	11	0054A	954505291	137.71	ffs	11	1.0.0	
professional	IMM ADMN SARSCOV2 30MCG/0.3ML TRIS-SUCROSE BST	HCPCS	Centene Management Company LLC	2022	negotiated	Third Party Administrator	ADM SARSCV2 30MCG TRS-SUCR B	2022-07-27	9999-12-31	11	0054A	954593813	137.71	ffs	11	1.0.0	
professional	IMM ADMN SARSCOV2 30MCG/0.3ML TRIS-SUCROSE BST	HCPCS	Centene Management Company LLC	2022	negotiated	Third Party Administrator	ADM SARSCV2 30MCG TRS-SUCR B	2022-07-27	9999-12-31	11	0054A	954621169	137.71	ffs	11	1.0.0	
professional	IMM ADMN SARSCOV2 30MCG/0.3ML TRIS-SUCROSE BST	HCPCS	Centene Management Company LLC	2022	negotiated	Third Party Administrator	ADM SARSCV2 30MCG TRS-SUCR B	2022-07-27	9999-12-31	11	0054A	900387443	137.71	ffs	11	1.0.0	
professional	IMM ADMN SARSCOV2 30MCG/0.3ML TRIS-SUCROSE BST	HCPCS	Centene Management Company LLC	2022	negotiated	Third Party Administrator	ADM SARSCV2 30MCG TRS-SUCR B	2022-07-27	9999-12-31	11	0054A	954558726	137.71	ffs	11	1.0.0	
professional	IMM ADMN SARSCOV2 30MCG/0.3ML TRIS-SUCROSE BST	HCPCS	Centene Management Company LLC	2022	negotiated	Third Party Administrator	ADM SARSCV2 30MCG TRS-SUCR B	2022-07-27	9999-12-31	11	0054A	954535613	137.71	ffs	11	1.0.0	
professional	IMM ADMN SARSCOV2 30MCG/0.3ML TRIS-SUCROSE BST	HCPCS	Centene Management Company LLC	2022	negotiated	Third Party Administrator	ADM SARSCV2 30MCG TRS-SUCR B	2022-07-27	9999-12-31	11	0054A	954377221	137.71	ffs	11	1.0.0	
professional	IMM ADMN SARSCOV2 30MCG/0.3ML TRIS-SUCROSE BST	HCPCS	Centene Management Company LLC	2022	negotiated	Third Party Administrator	ADM SARSCV2 30MCG TRS-SUCR B	2022-07-27	9999-12-31	11	0054A	954379487	137.71	ffs	11	1.0.0	
professional	IMM ADMN SARSCOV2 30MCG/0.3ML TRIS-SUCROSE BST	HCPCS	Centene Management Company LLC	2022	negotiated	Third Party Administrator	ADM SARSCV2 30MCG TRS-SUCR B	2022-07-27	9999-12-31	11	0054A	954379486	137.71	ffs	11	1.0.0	
professional	IMM ADMN SARSCOV2 30MCG/0.3ML TRIS-SUCROSE BST	HCPCS	Centene Management Company LLC	2022	negotiated	Third Party Administrator	ADM SARSCV2 30MCG TRS-SUCR B	2022-07-27	9999-12-31	11	0054A	954395492	137.71	ffs	11	1.0.0	
professional	IMM ADMN SARSCOV2 30MCG/0.3ML TRIS-SUCROSE BST	HCPCS	Centene Management Company LLC	2022	negotiated	Third Party Administrator	ADM SARSCV2 30MCG TRS-SUCR B	2022-07-27	9999-12-31	11	0054A	954373071	137.71	ffs	11	1.0.0	
professional	IMM ADMN SARSCOV2 30MCG/0.3ML TRIS-SUCROSE BST	HCPCS	Centene Management Company LLC	2022	negotiated	Third Party Administrator	ADM SARSCV2 30MCG TRS-SUCR B	2022-07-27	9999-12-31	11	0054A	954373071	137.71	ffs	11	1.0.0	
professional	IMM ADMN SARSCOV2 30MCG/0.3ML TRIS-SUCROSE BST	HCPCS	Centene Management Company LLC	2022	negotiated	Third Party Administrator	ADM SARSCV2 30MCG TRS-SUCR B	2022-07-27	9999-12-31	11	0054A	954373071	137.71	ffs	11	1.0.0	
professional	IMM ADMN SARSCOV2 30MCG/0.3ML TRIS-SUCROSE BST	HCPCS	Centene Management Company LLC	2022	negotiated	Third Party Administrator	ADM SARSCV2 30MCG TRS-SUCR B	2022-07-27	9999-12-31	11	0054A	954373070	137.71	ffs	11	1.0.0	
professional	IMM ADMN SARSCOV2 30MCG/0.3ML TRIS-SUCROSE BST	HCPCS	Centene Management Company LLC	2022	negotiated	Third Party Administrator	ADM SARSCV2 30MCG TRS-SUCR B	2022-07-27	9999-12-31	11	0054A	900939967	137.71	ffs	11	1.0.0	
professional	IMM ADMN SARSCOV2 30MCG/0.3ML TRIS-SUCROSE BST	HCPCS	Centene Management Company LLC	2022	negotiated	Third Party Administrator	ADM SARSCV2 30MCG TRS-SUCR B	2022-07-27	9999-12-31	11	0054A	900939967	137.71	ffs	11	1.0.0	
professional	IMM ADMN SARSCOV2 30MCG/0.3ML TRIS-SUCROSE BST	HCPCS	Centene Management Company LLC	2022	negotiated	Third Party Administrator	ADM SARSCV2 30MCG TRS-SUCR B	2022-07-27	9999-12-31	11	0054A	954372159	137.71	ffs	11	1.0.0	
professional	IMM ADMN SARSCOV2 30MCG/0.3ML TRIS-SUCROSE BST	HCPCS	Centene Management Company LLC	2022	negotiated	Third Party Administrator	ADM SARSCV2 30MCG TRS-SUCR B	2022-07-27	9999-12-31	11	0054A	954544776	137.71	ffs	11	1.0.0	
professional	IMM ADMN SARSCOV2 30MCG/0.3ML TRIS-SUCROSE BST	HCPCS	Centene Management Company LLC	2022	negotiated	Third Party Administrator	ADM SARSCV2 30MCG TRS-SUCR B	2022-07-27	9999-12-31	11	0054A	954377221	144.86	ffs	11	1.0.0	
professional	IMM ADMN SARSCOV2 30MCG/0.3ML TRIS-SUCROSE BST	HCPCS	Centene Management Company LLC	2022	negotiated	Third Party Administrator	ADM SARSCV2 30MCG TRS-SUCR B	2022-07-27	9999-12-31	11	0054A	611729294	144.86	ffs	11	1.0.0	
professional	IMM ADMN SARSCOV2 30MCG/0.3ML TRIS-SUCROSE BST	HCPCS	Centene Management Company LLC	2022	negotiated	Third Party Administrator	ADM SARSCV2 30MCG TRS-SUCR B	2022-07-27	9999-12-31	11	0054A	954373071	144.86	ffs	11	1.0.0	
professional	IMM ADMN SARSCOV2 30MCG/0.3ML TRIS-SUCROSE BST	HCPCS	Centene Management Company LLC	2022	negotiated	Third Party Administrator	ADM SARSCV2 30MCG TRS-SUCR B	2022-07-27	9999-12-31	11	0054A	954373071	144.86	ffs	11	1.0.0	
professional	IMM ADMN SARSCOV2 30MCG/0.3ML TRIS-SUCROSE BST	HCPCS	Centene Management Company LLC	2022	negotiated	Third Party Administrator	ADM SARSCV2 30MCG TRS-SUCR B	2022-07-27	9999-12-31	11	0054A	954373071	144.86	ffs	11	1.0.0	
professional	IMM ADMN SARSCOV2 30MCG/0.3ML TRIS-SUCROSE BST	HCPCS	Centene Management Company LLC	2022	negotiated	Third Party Administrator	ADM SARSCV2 30MCG TRS-SUCR B	2022-07-27	9999-12-31	11	0054A	954373070	144.86	ffs	11	1.0.0	
professional	IMM ADMN SARSCOV2 30MCG/0.3ML TRIS-SUCROSE BST	HCPCS	Centene Management Company LLC	2022	negotiated	Third Party Administrator	ADM SARSCV2 30MCG TRS-SUCR B	2022-07-27	9999-12-31	11	0054A	800543544	144.86	ffs	11	1.0.0	
professional	IMM ADMN SARSCOV2 30MCG/0.3ML TRIS-SUCROSE BST	HCPCS	Centene Management Company LLC	2022	negotiated	Third Party Administrator	ADM SARSCV2 30MCG TRS-SUCR B	2022-07-27	9999-12-31	11	0054A	900939967	144.86	ffs	11	1.0.0	
professional	IMM ADMN SARSCOV2 30MCG/0.3ML TRIS-SUCROSE BST	HCPCS	Centene Management Company LLC	2022	negotiated	Third Party Administrator	ADM SARSCV2 30MCG TRS-SUCR B	2022-07-27	9999-12-31	11	0054A	954372159	144.86	ffs	11	1.0.0	
professional	IMM ADMN SARSCOV2 30MCG/0.3ML TRIS-SUCROSE BST	HCPCS	Centene Management Company LLC	2022	negotiated	Third Party Administrator	ADM SARSCV2 30MCG TRS-SUCR B	2022-07-27	9999-12-31	11	0054A	900387443	144.86	ffs	11	1.0.0	
professional	IMM ADMN SARSCOV2 30MCG/0.3ML TRIS-SUCROSE BST	HCPCS	Centene Management Company LLC	2022	negotiated	Third Party Administrator	ADM SARSCV2 30MCG TRS-SUCR B	2022-07-27	9999-12-31	11	0054A	954558726	144.86	ffs	11	1.0.0	
professional	IMM ADMN SARSCOV2 30MCG/0.3ML TRIS-SUCROSE BST	HCPCS	Centene Management Company LLC	2022	negotiated	Third Party Administrator	ADM SARSCV2 30MCG TRS-SUCR B	2022-07-27	9999-12-31	11	0054A	954558726	144.86	ffs	11	1.0.0	
professional	IMM ADMN SARSCOV2 30MCG/0.3ML TRIS-SUCROSE BST	HCPCS	Centene Management Company LLC	2022	negotiated	Third Party Administrator	ADM SARSCV2 30MCG TRS-SUCR B	2022-07-27	9999-12-31	11	0054A	954372298	144.86	ffs	11	1.0.0	
professional	IMM ADMN SARSCOV2 50 MCG/0.25 ML BOOSTER DOSE	HCPCS	Centene Management Company LLC	2022	negotiated	Third Party Administrator	ADM SARSCOV2 50MCG/0.25MLBST	2022-07-27	9999-12-31	11	0064A	954377221	133.68	ffs	11	1.0.0	
professional	IMM ADMN SARSCOV2 50 MCG/0.25 ML BOOSTER DOSE	HCPCS	Centene Management Company LLC	2022	negotiated	Third Party Administrator	ADM SARSCOV2 50MCG/0.25MLBST	2022-07-27	9999-12-31	11	0064A	954379486	133.68	ffs	11	1.0.0	
professional	IMM ADMN SARSCOV2 50 MCG/0.25 ML BOOSTER DOSE	HCPCS	Centene Management Company LLC	2022	negotiated	Third Party Administrator	ADM SARSCOV2 50MCG/0.25MLBST	2022-07-27	9999-12-31	11	0064A	611729294	133.68	ffs	11	1.0.0	
professional	IMM ADMN SARSCOV2 50 MCG/0.25 ML BOOSTER DOSE	HCPCS	Centene Management Company LLC	2022	negotiated	Third Party Administrator	ADM SARSCOV2 50MCG/0.25MLBST	2022-07-27	9999-12-31	11	0064A	954373071	133.68	ffs	11	1.0.0	
professional	IMM ADMN SARSCOV2 50 MCG/0.25 ML BOOSTER DOSE	HCPCS	Centene Management Company LLC	2022	negotiated	Third Party Administrator	ADM SARSCOV2 50MCG/0.25MLBST	2022-07-27	9999-12-31	11	0064A	954373071	133.68	ffs	11	1.0.0	
professional	IMM ADMN SARSCOV2 50 MCG/0.25 ML BOOSTER DOSE	HCPCS	Centene Management Company LLC	2022	negotiated	Third Party Administrator	ADM SARSCOV2 50MCG/0.25MLBST	2022-07-27	9999-12-31	11	0064A	954373071	133.68	ffs	11	1.0.0	
professional	IMM ADMN SARSCOV2 50 MCG/0.25 ML BOOSTER DOSE	HCPCS	Centene Management Company LLC	2022	negotiated	Third Party Administrator	ADM SARSCOV2 50MCG/0.25MLBST	2022-07-27	9999-12-31	11	0064A	954373071	133.68	ffs	11	1.0.0	
professional	IMM ADMN SARSCOV2 50 MCG/0.25 ML BOOSTER DOSE	HCPCS	Centene Management Company LLC	2022	negotiated	Third Party Administrator	ADM SARSCOV2 50MCG/0.25MLBST	2022-07-27	9999-12-31	11	0064A	954373070	133.68	ffs	11	1.0.0	
professional	IMM ADMN SARSCOV2 50 MCG/0.25 ML BOOSTER DOSE	HCPCS	Centene Management Company LLC	2022	negotiated	Third Party Administrator	ADM SARSCOV2 50MCG/0.25MLBST	2022-07-27	9999-12-31	11	0064A	954716870	133.68	ffs	11	1.0.0	
professional	IMM ADMN SARSCOV2 50 MCG/0.25 ML BOOSTER DOSE	HCPCS	Centene Management Company LLC	2022	negotiated	Third Party Administrator	ADM SARSCOV2 50MCG/0.25MLBST	2022-07-27	9999-12-31	11	0064A	900943683	133.68	ffs	11	1.0.0	
professional	IMM ADMN SARSCOV2 50 MCG/0.25 ML BOOSTER DOSE	HCPCS	Centene Management Company LLC	2022	negotiated	Third Party Administrator	ADM SARSCOV2 50MCG/0.25MLBST	2022-07-27	9999-12-31	11	0064A	954558726	133.68	ffs	11	1.0.0	
professional	IMM ADMN SARSCOV2 50 MCG/0.25 ML BOOSTER DOSE	HCPCS	Centene Management Company LLC	2022	negotiated	Third Party Administrator	ADM SARSCOV2 50MCG/0.25MLBST	2022-07-27	9999-12-31	11	0064A	954558726	133.68	ffs	11	1.0.0	
professional	IMM ADMN SARSCOV2 50 MCG/0.25 ML BOOSTER DOSE	HCPCS	Centene Management Company LLC	2022	negotiated	Third Party Administrator	ADM SARSCOV2 50MCG/0.25MLBST	2022-07-27	9999-12-31	11	0064A	954372298	133.68	ffs	11	1.0.0	
professional	IMM ADMN SARSCOV2 50 MCG/0.25 ML BOOSTER DOSE	HCPCS	Centene Management Company LLC	2022	negotiated	Third Party Administrator	ADM SARSCOV2 50MCG/0.25MLBST	2022-07-27	9999-12-31	11	0064A	953812774	137.71	ffs	11	1.0.0	
professional	IMM ADMN SARSCOV2 50 MCG/0.25 ML BOOSTER DOSE	HCPCS	Centene Management Company LLC	2022	negotiated	Third Party Administrator	ADM SARSCOV2 50MCG/0.25MLBST	2022-07-27	9999-12-31	11	0064A	954368744	137.71	ffs	11	1.0.0	
professional	IMM ADMN SARSCOV2 50 MCG/0.25 ML BOOSTER DOSE	HCPCS	Centene Management Company LLC	2022	negotiated	Third Party Administrator	ADM SARSCOV2 50MCG/0.25MLBST	2022-07-27	9999-12-31	11	0064A	954542847	137.71	ffs	11	1.0.0	
professional	IMM ADMN SARSCOV2 50 MCG/0.25 ML BOOSTER DOSE	HCPCS	Centene Management Company LLC	2022	negotiated	Third Party Administrator	ADM SARSCOV2 50MCG/0.25MLBST	2022-07-27	9999-12-31	11	0064A	954505291	137.71	ffs	11	1.0.0	
professional	IMM ADMN SARSCOV2 50 MCG/0.25 ML BOOSTER DOSE	HCPCS	Centene Management Company LLC	2022	negotiated	Third Party Administrator	ADM SARSCOV2 50MCG/0.25MLBST	2022-07-27	9999-12-31	11	0064A	954593813	137.71	ffs	11	1.0.0	
professional	IMM ADMN SARSCOV2 50 MCG/0.25 ML BOOSTER DOSE	HCPCS	Centene Management Company LLC	2022	negotiated	Third Party Administrator	ADM SARSCOV2 50MCG/0.25MLBST	2022-07-27	9999-12-31	11	0064A	954621169	137.71	ffs	11	1.0.0	
professional	IMM ADMN SARSCOV2 50 MCG/0.25 ML BOOSTER DOSE	HCPCS	Centene Management Company LLC	2022	negotiated	Third Party Administrator	ADM SARSCOV2 50MCG/0.25MLBST	2022-07-27	9999-12-31	11	0064A	900387443	137.71	ffs	11	1.0.0	
professional	IMM ADMN SARSCOV2 50 MCG/0.25 ML BOOSTER DOSE	HCPCS	Centene Management Company LLC	2022	negotiated	Third Party Administrator	ADM SARSCOV2 50MCG/0.25MLBST	2022-07-27	9999-12-31	11	0064A	954558726	137.71	ffs	11	1.0.0	
professional	IMM ADMN SARSCOV2 50 MCG/0.25 ML BOOSTER DOSE	HCPCS	Centene Management Company LLC	2022	negotiated	Third Party Administrator	ADM SARSCOV2 50MCG/0.25MLBST	2022-07-27	9999-12-31	11	0064A	954535613	137.71	ffs	11	1.0.0	
professional	IMM ADMN SARSCOV2 50 MCG/0.25 ML BOOSTER DOSE	HCPCS	Centene Management Company LLC	2022	negotiated	Third Party Administrator	ADM SARSCOV2 50MCG/0.25MLBST	2022-07-27	9999-12-31	11	0064A	954377221	137.71	ffs	11	1.0.0	
professional	IMM ADMN SARSCOV2 50 MCG/0.25 ML BOOSTER DOSE	HCPCS	Centene Management Company LLC	2022	negotiated	Third Party Administrator	ADM SARSCOV2 50MCG/0.25MLBST	2022-07-27	9999-12-31	11	0064A	954379487	137.71	ffs	11	1.0.0	
professional	IMM ADMN SARSCOV2 50 MCG/0.25 ML BOOSTER DOSE	HCPCS	Centene Management Company LLC	2022	negotiated	Third Party Administrator	ADM SARSCOV2 50MCG/0.25MLBST	2022-07-27	9999-12-31	11	0064A	954379486	137.71	ffs	11	1.0.0	
professional	IMM ADMN SARSCOV2 50 MCG/0.25 ML BOOSTER DOSE	HCPCS	Centene Management Company LLC	2022	negotiated	Third Party Administrator	ADM SARSCOV2 50MCG/0.25MLBST	2022-07-27	9999-12-31	11	0064A	954395492	137.71	ffs	11	1.0.0	
professional	IMM ADMN SARSCOV2 50 MCG/0.25 ML BOOSTER DOSE	HCPCS	Centene Management Company LLC	2022	negotiated	Third Party Administrator	ADM SARSCOV2 50MCG/0.25MLBST	2022-07-27	9999-12-31	11	0064A	954373071	137.71	ffs	11	1.0.0	
professional	IMM ADMN SARSCOV2 50 MCG/0.25 ML BOOSTER DOSE	HCPCS	Centene Management Company LLC	2022	negotiated	Third Party Administrator	ADM SARSCOV2 50MCG/0.25MLBST	2022-07-27	9999-12-31	11	0064A	954373071	137.71	ffs	11	1.0.0	
professional	IMM ADMN SARSCOV2 50 MCG/0.25 ML BOOSTER DOSE	HCPCS	Centene Management Company LLC	2022	negotiated	Third Party Administrator	ADM SARSCOV2 50MCG/0.25MLBST	2022-07-27	9999-12-31	11	0064A	954373071	137.71	ffs	11	1.0.0	
professional	IMM ADMN SARSCOV2 50 MCG/0.25 ML BOOSTER DOSE	HCPCS	Centene Management Company LLC	2022	negotiated	Third Party Administrator	ADM SARSCOV2 50MCG/0.25MLBST	2022-07-27	9999-12-31	11	0064A	954373070	137.71	ffs	11	1.0.0	
professional	IMM ADMN SARSCOV2 50 MCG/0.25 ML BOOSTER DOSE	HCPCS	Centene Management Company LLC	2022	negotiated	Third Party Administrator	ADM SARSCOV2 50MCG/0.25MLBST	2022-07-27	9999-12-31	11	0064A	900939967	137.71	ffs	11	1.0.0	
professional	IMM ADMN SARSCOV2 50 MCG/0.25 ML BOOSTER DOSE	HCPCS	Centene Management Company LLC	2022	negotiated	Third Party Administrator	ADM SARSCOV2 50MCG/0.25MLBST	2022-07-27	9999-12-31	11	0064A	900939967	137.71	ffs	11	1.0.0	
professional	IMM ADMN SARSCOV2 50 MCG/0.25 ML BOOSTER DOSE	HCPCS	Centene Management Company LLC	2022	negotiated	Third Party Administrator	ADM SARSCOV2 50MCG/0.25MLBST	2022-07-27	9999-12-31	11	0064A	954372159	137.71	ffs	11	1.0.0	
professional	IMM ADMN SARSCOV2 50 MCG/0.25 ML BOOSTER DOSE	HCPCS	Centene Management Company LLC	2022	negotiated	Third Party Administrator	ADM SARSCOV2 50MCG/0.25MLBST	2022-07-27	9999-12-31	11	0064A	954544776	137.71	ffs	11	1.0.0	
professional	IMM ADMN SARSCOV2 50 MCG/0.25 ML BOOSTER DOSE	HCPCS	Centene Management Company LLC	2022	negotiated	Third Party Administrator	ADM SARSCOV2 50MCG/0.25MLBST	2022-07-27	9999-12-31	11	0064A	421731802	42.74	ffs	11	1.0.0	
professional	IMM ADMN SARSCOV2 50 MCG/0.25 ML BOOSTER DOSE	HCPCS	Centene Management Company LLC	2022	negotiated	Third Party Administrator	ADM SARSCOV2 50MCG/0.25MLBST	2022-07-27	9999-12-31	11	0064A	953812774	141.28	ffs	11	1.0.0	
professional	IMM ADMN SARSCOV2 50 MCG/0.25 ML BOOSTER DOSE	HCPCS	Centene Management Company LLC	2022	negotiated	Third Party Administrator	ADM SARSCOV2 50MCG/0.25MLBST	2022-07-27	9999-12-31	11	0064A	954368744	141.28	ffs	11	1.0.0	
professional	IMM ADMN SARSCOV2 50 MCG/0.25 ML BOOSTER DOSE	HCPCS	Centene Management Company LLC	2022	negotiated	Third Party Administrator	ADM SARSCOV2 50MCG/0.25MLBST	2022-07-27	9999-12-31	11	0064A	954505291	141.28	ffs	11	1.0.0	
professional	IMM ADMN SARSCOV2 50 MCG/0.25 ML BOOSTER DOSE	HCPCS	Centene Management Company LLC	2022	negotiated	Third Party Administrator	ADM SARSCOV2 50MCG/0.25MLBST	2022-07-27	9999-12-31	11	0064A	954716870	141.28	ffs	11	1.0.0	
professional	IMM ADMN SARSCOV2 50 MCG/0.25 ML BOOSTER DOSE	HCPCS	Centene Management Company LLC	2022	negotiated	Third Party Administrator	ADM SARSCOV2 50MCG/0.25MLBST	2022-07-27	9999-12-31	11	0064A	954621169	141.28	ffs	11	1.0.0	
professional	IMM ADMN SARSCOV2 50 MCG/0.25 ML BOOSTER DOSE	HCPCS	Centene Management Company LLC	2022	negotiated	Third Party Administrator	ADM SARSCOV2 50MCG/0.25MLBST	2022-07-27	9999-12-31	11	0064A	900387443	141.28	ffs	11	1.0.0	
professional	IMM ADMN SARSCOV2 50 MCG/0.25 ML BOOSTER DOSE	HCPCS	Centene Management Company LLC	2022	negotiated	Third Party Administrator	ADM SARSCOV2 50MCG/0.25MLBST	2022-07-27	9999-12-31	11	0064A	954558726	141.28	ffs	11	1.0.0	
professional	IMM ADMN SARSCOV2 50 MCG/0.25 ML BOOSTER DOSE	HCPCS	Centene Management Company LLC	2022	negotiated	Third Party Administrator	ADM SARSCOV2 50MCG/0.25MLBST	2022-07-27	9999-12-31	11	0064A	954558726	141.28	ffs	11	1.0.0	
professional	IMM ADMN SARSCOV2 50 MCG/0.25 ML BOOSTER DOSE	HCPCS	Centene Management Company LLC	2022	negotiated	Third Party Administrator	ADM SARSCOV2 50MCG/0.25MLBST	2022-07-27	9999-12-31	11	0064A	954377221	141.28	ffs	11	1.0.0	
professional	IMM ADMN SARSCOV2 50 MCG/0.25 ML BOOSTER DOSE	HCPCS	Centene Management Company LLC	2022	negotiated	Third Party Administrator	ADM SARSCOV2 50MCG/0.25MLBST	2022-07-27	9999-12-31	11	0064A	954373072	141.28	ffs	11	1.0.0	
professional	IMM ADMN SARSCOV2 50 MCG/0.25 ML BOOSTER DOSE	HCPCS	Centene Management Company LLC	2022	negotiated	Third Party Administrator	ADM SARSCOV2 50MCG/0.25MLBST	2022-07-27	9999-12-31	11	0064A	954379487	141.28	ffs	11	1.0.0	
professional	IMM ADMN SARSCOV2 50 MCG/0.25 ML BOOSTER DOSE	HCPCS	Centene Management Company LLC	2022	negotiated	Third Party Administrator	ADM SARSCOV2 50MCG/0.25MLBST	2022-07-27	9999-12-31	11	0064A	954379486	141.28	ffs	11	1.0.0	
professional	IMM ADMN SARSCOV2 50 MCG/0.25 ML BOOSTER DOSE	HCPCS	Centene Management Company LLC	2022	negotiated	Third Party Administrator	ADM SARSCOV2 50MCG/0.25MLBST	2022-07-27	9999-12-31	11	0064A	954373071	141.28	ffs	11	1.0.0	
professional	IMM ADMN SARSCOV2 50 MCG/0.25 ML BOOSTER DOSE	HCPCS	Centene Management Company LLC	2022	negotiated	Third Party Administrator	ADM SARSCOV2 50MCG/0.25MLBST	2022-07-27	9999-12-31	11	0064A	954373071	141.28	ffs	11	1.0.0	
professional	IMM ADMN SARSCOV2 50 MCG/0.25 ML BOOSTER DOSE	HCPCS	Centene Management Company LLC	2022	negotiated	Third Party Administrator	ADM SARSCOV2 50MCG/0.25MLBST	2022-07-27	9999-12-31	11	0064A	954373071	141.28	ffs	11	1.0.0	
professional	IMM ADMN SARSCOV2 50 MCG/0.25 ML BOOSTER DOSE	HCPCS	Centene Management Company LLC	2022	negotiated	Third Party Administrator	ADM SARSCOV2 50MCG/0.25MLBST	2022-07-27	9999-12-31	11	0064A	954373071	141.28	ffs	11	1.0.0	
professional	IMM ADMN SARSCOV2 50 MCG/0.25 ML BOOSTER DOSE	HCPCS	Centene Management Company LLC	2022	negotiated	Third Party Administrator	ADM SARSCOV2 50MCG/0.25MLBST	2022-07-27	9999-12-31	11	0064A	954373070	141.28	ffs	11	1.0.0	
professional	IMM ADMN SARSCOV2 50 MCG/0.25 ML BOOSTER DOSE	HCPCS	Centene Management Company LLC	2022	negotiated	Third Party Administrator	ADM SARSCOV2 50MCG/0.25MLBST	2022-07-27	9999-12-31	11	0064A	900939967	141.28	ffs	11	1.0.0	
professional	IMM ADMN SARSCOV2 50 MCG/0.25 ML BOOSTER DOSE	HCPCS	Centene Management Company LLC	2022	negotiated	Third Party Administrator	ADM SARSCOV2 50MCG/0.25MLBST	2022-07-27	9999-12-31	11	0064A	900939967	141.28	ffs	11	1.0.0	
